row_id,host_openalex_id,matched_name,method
738,I7882870,University of Glasgow,exact
739,I157536573,Institut Pasteur,exact
740,,,
741,I157536573,Institut Pasteur,exact
742,I22465464,University of Münster,exact
743,I95674353,UCLouvain,fuzzy
744,I1302113299,Babraham Institute,exact
745,I45129253,University College London,exact
746,,,
747,I241749,University of Cambridge,exact
748,,,
749,,,
750,I113358080,Champalimaud Foundation,exact
751,I133731052,University of Helsinki,exact
752,I2801081054,The Francis Crick Institute,fuzzy
753,,,
754,,,
755,I3129555431,University Hospital Regensburg,exact
756,I1294671590,Centre National de la Recherche Scientifique,fuzzy
757,I17937529,German Cancer Research Center,exact
758,I1294671590,Centre National de la Recherche Scientifique,fuzzy
759,I79619799,University of Birmingham,exact
760,,,
761,I1339471597,Humanitas University,exact
762,I1294671590,Centre National de la Recherche Scientifique,fuzzy
763,I2898336195,The Netherlands Cancer Institute,exact
764,I2799391451,University Hospital Bonn,exact
765,I197251160,Hebrew University of Jerusalem,exact
766,I53964585,Weizmann Institute of Science,fuzzy
767,I79619799,University of Birmingham,exact
768,,,
769,,,
770,I157536573,Institut Pasteur,exact
771,,,
772,I145872427,Radboud University Nijmegen,exact
773,I4210120689,Universitätsklinikum Aachen,exact
774,I8087733,University of Tübingen,exact
775,,,
776,I166337079,Queen Mary University of London,fuzzy
777,I3020210244,Sanquin,exact
778,I183935753,King's College London,exact
779,I184942183,University of Oslo,exact
780,I32597200,Ghent University,exact
781,I83019370,Eindhoven University of Technology,exact
782,I36234482,University of Bristol,exact
783,I123387679,Uppsala University,exact
784,I2799391451,University Hospital Bonn,exact
785,I124055696,University of Copenhagen,exact
786,I28166907,Karolinska Institutet,exact
787,I4432739,University of Bergen,exact
788,,,
789,,,
790,I184942183,University of Oslo,exact
791,,,
792,I150540706,University of Veterinary Medicine Vienna,fuzzy
793,I154387261,Vita-Salute San Raffaele University,exact
794,,,
795,I34809795,Medizinische Hochschule Hannover,exact
796,I2799391451,University Hospital Bonn,exact
797,,,
798,I157536573,Institut Pasteur,exact
799,I202276237,Medical University of Graz,exact
800,I149213910,University of Antwerp,exact
801,I204730241,Université Paris Cité,exact
802,I155660961,University of Turku,exact
803,I188760350,Ollscoil na Gaillimhe – University of Galway,exact
804,I17937529,German Cancer Research Center,exact
805,,,
806,I187531555,Lund University,exact
807,,,
808,I3129555431,University Hospital Regensburg,exact
809,,,
810,I28166907,Karolinska Institutet,exact
811,I133731052,University of Helsinki,exact
812,I2801952686,Erasmus MC,exact
813,I3018483916,University Medical Center Utrecht,exact
814,I4432739,University of Bergen,exact
815,I187531555,Lund University,exact
816,I4210136987,St. Anne's University Hospital Brno,exact
817,,,
818,I2802164966,University Hospital Heidelberg,fuzzy
819,I150540706,University of Veterinary Medicine Vienna,fuzzy
820,I53964585,Weizmann Institute of Science,fuzzy
821,,,
822,I189158943,University of Milan,exact
823,I154387261,Vita-Salute San Raffaele University,exact
824,I4210112713,University Hospital Schleswig-Holstein,fuzzy
825,I891191580,Aalborg University,exact
826,,,
827,I2802934949,Radboud University Medical Center,exact
828,,,
829,I174306211,Technion – Israel Institute of Technology,exact
830,I2801349226,Leibniz Institute of Photonic Technology,fuzzy
831,I17937529,German Cancer Research Center,exact
832,I71999127,Universitat de Barcelona,exact
833,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
834,,,
835,I188760350,Ollscoil na Gaillimhe – University of Galway,exact
836,I13955877,Bar-Ilan University,exact
837,,,
838,I1334415907,University Medical Center Groningen,exact
839,I165368041,University of Iceland,exact
840,I16391192,Tel Aviv University,exact
841,,,
842,,,
843,,,
844,I32597200,Ghent University,exact
845,,,
846,I71999127,Universitat de Barcelona,exact
847,,,
848,I34809795,Medizinische Hochschule Hannover,exact
849,I187531555,Lund University,exact
850,,,
851,I2800006345,Leiden University Medical Center,exact
852,I16391192,Tel Aviv University,exact
853,I4210120689,Universitätsklinikum Aachen,exact
854,,,
855,I1334415907,University Medical Center Groningen,exact
856,I28166907,Karolinska Institutet,exact
857,I4210127611,CeMM Research Center for Molecular Medicine,fuzzy
858,I99464096,KU Leuven,exact
859,I16391192,Tel Aviv University,exact
860,I123387679,Uppsala University,exact
861,,,
862,I2802934949,Radboud University Medical Center,exact
863,I17937529,German Cancer Research Center,exact
864,,,
865,I133731052,University of Helsinki,exact
866,I202697423,University of Zurich,exact
867,I32597200,Ghent University,exact
868,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
869,,,
870,,,
871,I28166907,Karolinska Institutet,exact
872,,,
873,I2802934949,Radboud University Medical Center,exact
874,,,
875,I34352273,Maastricht University,exact
876,,,
877,I45129253,University College London,exact
878,I4210120689,Universitätsklinikum Aachen,exact
879,I28407311,University of Manchester,exact
880,I184942183,University of Oslo,exact
881,I183935753,King's College London,exact
882,I2802934949,Radboud University Medical Center,exact
883,I881427289,University of Gothenburg,exact
884,I3018483916,University Medical Center Utrecht,exact
885,I189158943,University of Milan,exact
886,I166337079,Queen Mary University of London,fuzzy
887,I28166907,Karolinska Institutet,exact
888,I34809795,Medizinische Hochschule Hannover,exact
889,I32597200,Ghent University,exact
890,,,
891,I2809107791,Spanish National Centre for Cardiovascular Research,fuzzy
892,,,
893,I1294671590,Centre National de la Recherche Scientifique,fuzzy
894,I28166907,Karolinska Institutet,exact
895,I2801952686,Erasmus MC,exact
896,I1850255,University of Basel,exact
897,I53964585,Weizmann Institute of Science,fuzzy
898,I174306211,Technion – Israel Institute of Technology,exact
899,I88155538,Universidad de Navarra,exact
900,I187531555,Lund University,exact
901,I183935753,King's College London,exact
902,I4210130481,Foundation for the Research and Cure of Lymphoma in Ticino,exact
903,I3018483916,University Medical Center Utrecht,exact
904,,,
905,,,
906,I174306211,Technion – Israel Institute of Technology,exact
907,I28166907,Karolinska Institutet,exact
908,,,
909,I28166907,Karolinska Institutet,exact
910,I1294671590,Centre National de la Recherche Scientifique,fuzzy
911,I187531555,Lund University,exact
912,I1294671590,Centre National de la Recherche Scientifique,fuzzy
913,I187531555,Lund University,exact
914,I4210089966,London School of Hygiene & Tropical Medicine,exact
915,I34809795,Medizinische Hochschule Hannover,exact
916,I2800006345,Leiden University Medical Center,exact
917,I55143463,University of Turin,exact
918,I53964585,Weizmann Institute of Science,fuzzy
919,I28166907,Karolinska Institutet,exact
920,I27483092,University of Perugia,exact
921,I3018483916,University Medical Center Utrecht,exact
922,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
923,,,
924,I133731052,University of Helsinki,exact
925,I98677209,University of Edinburgh,exact
926,I2800006345,Leiden University Medical Center,exact
927,I187531555,Lund University,exact
928,I133731052,University of Helsinki,exact
929,,,
930,I165368041,University of Iceland,exact
931,I94624287,University of Twente,exact
932,I28407311,University of Manchester,exact
933,I28166907,Karolinska Institutet,exact
934,I2801240073,University Medical Center Freiburg,exact
935,,,
936,I1294671590,Centre National de la Recherche Scientifique,fuzzy
937,I187531555,Lund University,exact
938,I197251160,Hebrew University of Jerusalem,exact
939,I161103922,Philipps University of Marburg,fuzzy
940,I202697423,University of Zurich,exact
941,I881427289,University of Gothenburg,exact
942,I133731052,University of Helsinki,exact
943,I28166907,Karolinska Institutet,exact
944,I124055696,University of Copenhagen,exact
945,I118564535,University of Bern,exact
946,I878454856,Hasselt University,exact
947,I124055696,University of Copenhagen,exact
948,I3018483916,University Medical Center Utrecht,exact
949,I100930933,University College Dublin,fuzzy
950,,,
951,I187531555,Lund University,exact
952,I241749,University of Cambridge,exact
953,I99464096,KU Leuven,exact
954,I80043,Institut Curie,fuzzy
955,I2801952686,Erasmus MC,exact
956,I174306211,Technion – Israel Institute of Technology,exact
957,I241749,University of Cambridge,exact
958,,,
959,I3018483916,University Medical Center Utrecht,exact
960,I16391192,Tel Aviv University,exact
961,I4210108711,University Medical Center Hamburg-Eppendorf,exact
962,I2801952686,Erasmus MC,exact
963,I32597200,Ghent University,exact
964,I30771326,Italian Institute of Technology,exact
965,I28166907,Karolinska Institutet,exact
966,I157674565,University of Liège,exact
967,I183935753,King's College London,exact
968,I241749,University of Cambridge,exact
969,I187531555,Lund University,exact
970,I158937107,Swiss Tropical and Public Health Institute,exact
971,I34352273,Maastricht University,exact
972,I189158943,University of Milan,exact
973,I189158943,University of Milan,exact
974,,,
975,I27483092,University of Perugia,exact
976,I1333353642,Norwegian Institute of Public Health,exact
977,I138689650,University of Padua,exact
978,I138689650,University of Padua,exact
979,I124055696,University of Copenhagen,exact
980,I28166907,Karolinska Institutet,exact
981,I86987016,KTH Royal Institute of Technology,fuzzy
982,I4387155398,Vall d'Hebron Institute of Oncology,exact
983,I16391192,Tel Aviv University,exact
984,I84884186,Newcastle University,fuzzy
985,,,
986,I5124864,École Polytechnique Fédérale de Lausanne,fuzzy
987,,,
988,I145872427,Radboud University Nijmegen,exact
989,I166337079,Queen Mary University of London,fuzzy
990,I40120149,University of Oxford,exact
991,I1294671590,Centre National de la Recherche Scientifique,fuzzy
992,I187531555,Lund University,exact
993,I187531555,Lund University,exact
994,I241749,University of Cambridge,exact
995,I98677209,University of Edinburgh,exact
996,I40120149,University of Oxford,exact
997,I241749,University of Cambridge,exact
998,I36234482,University of Bristol,exact
999,I74656192,University of Göttingen,exact
1000,I2802697327,Senckenberg - Leibniz Institution for Biodiversity and Earth System Research,exact
1001,I94722563,University of Jyväskylä,exact
1002,I4210137962,Centre for Genomic Regulation,exact
1003,I4387154544,Institut National de la Recherche Agronomique,exact
1004,I241749,University of Cambridge,exact
1005,I23923803,University of Exeter,exact
1006,,,
1007,I16391192,Tel Aviv University,exact
1008,I129774422,University of Vienna,exact
1009,I204778367,Norwegian University of Science and Technology,exact
1010,I187531555,Lund University,exact
1011,I4210164740,"Czech Academy of Sciences, Biology Centre",exact
1012,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1013,I53964585,Weizmann Institute of Science,fuzzy
1014,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1015,,,
1016,I32597200,Ghent University,exact
1017,I149899117,Max Planck Society,exact
1018,,,
1019,I1322597698,Royal Netherlands Academy of Arts and Sciences,exact
1020,I123387679,Uppsala University,exact
1021,I94722563,University of Jyväskylä,exact
1022,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1023,,,
1024,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1025,I129774422,University of Vienna,exact
1026,I21250087,Charles University,fuzzy
1027,I123387679,Uppsala University,exact
1028,I4210112713,University Hospital Schleswig-Holstein,fuzzy
1029,,,
1030,I193662353,Utrecht University,exact
1031,I133731052,University of Helsinki,exact
1032,I32021983,Christian-Albrechts-Universität zu Kiel,fuzzy
1033,,,
1034,I4210164740,"Czech Academy of Sciences, Biology Centre",exact
1035,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
1036,I94722563,University of Jyväskylä,exact
1037,I99464096,KU Leuven,exact
1038,I32021983,Christian-Albrechts-Universität zu Kiel,fuzzy
1039,I4210092744,Basque Centre for Climate Change,fuzzy
1040,I149899117,Max Planck Society,exact
1041,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1042,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1043,I134820265,Consejo Superior de Investigaciones Científicas,fuzzy
1044,,,
1045,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1046,I205984670,Czech University of Life Sciences Prague,exact
1047,I1322597698,Royal Netherlands Academy of Arts and Sciences,exact
1048,I189712700,University of Konstanz,exact
1049,,,
1050,I184942183,University of Oslo,exact
1051,I187531555,Lund University,exact
1052,I71999127,Universitat de Barcelona,exact
1053,I193223587,University of Trento,exact
1054,I177969490,University of Southern Denmark,exact
1055,I1295562517,Naturalis Biodiversity Center,exact
1056,I100930933,University College Dublin,fuzzy
1057,I56085075,University of Tartu,exact
1058,I123387679,Uppsala University,exact
1059,I32021983,Christian-Albrechts-Universität zu Kiel,fuzzy
1060,I4210092744,Basque Centre for Climate Change,fuzzy
1061,I123044942,Universitat Autònoma de Barcelona,exact
1062,I183935753,King's College London,exact
1063,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1064,I16391192,Tel Aviv University,exact
1065,I124055696,University of Copenhagen,exact
1066,I204778367,Norwegian University of Science and Technology,exact
1067,I35440088,ETH Zurich,fuzzy
1068,I1850255,University of Basel,exact
1069,,,
1070,,,
1071,I2800262456,"Swiss Federal Institute for Forest, Snow and Landscape Research",fuzzy
1072,I1294671590,Centre National de la Recherche Scientifique,fuzzy
1073,I100930933,University College Dublin,fuzzy
1074,I40120149,University of Oxford,exact
1075,I35440088,ETH Zurich,fuzzy
1076,I1118541,University of East Anglia,exact
1077,I197251160,Hebrew University of Jerusalem,exact
1078,I196349391,Universität Ulm,exact
1079,,,
1080,I4210134900,Jena University Hospital,fuzzy
1081,,,
1082,,,
1083,,,
1084,I91136226,University of Sheffield,exact
1085,I97565354,University of Lausanne,exact
1086,I124227911,Ben-Gurion University of the Negev,exact
1087,I149899117,Max Planck Society,exact
