rid,eu_name,authorid,sci_name,source,score
2600,François Leo,A5073461329,François Léo,initial,
2600,François Leo,A5076455859,Franco Gasparri Claudio Benvenuti Vincenzo De Leo,initial,
2600,François Leo,A5077589463,F. Leo Princely,initial,
2600,François Leo,A5077997087,F Pettipas Leo,initial,
2600,François Leo,A5079163473,F. M. Leo,initial,
2600,François Leo,A5080020393,F. Leo Lynch,initial,
2600,François Leo,A5086225337,F W Vleugels Leo,initial,
2600,François Leo,A5086698110,F. Leo Lynch,initial,
2600,François Leo,A5088809033,F. Leo John,initial,
2600,François Leo,A5091507348,F. Di Leo,initial,
2600,François Leo,A5095680158,F Leo,initial,
2600,François Leo,A5097971490,F Leo,initial,
2600,François Leo,A5098199737,Fr. Leo Hetzler,initial,
2600,François Leo,A5106515382,F. Antony Leo,initial,
2600,François Leo,A5108303060,Franc ̧ois Leo,initial,
2600,François Leo,A5110234498,F. Leo Lynch,initial,
2600,François Leo,A5113660951,F. Leo Lynch,initial,
2601,Jan Hasenauer,A5016124637,Jan Hasenauer,initial,
2601,Jan Hasenauer,A5063254041,Jan Hasenauer,initial,
2601,Jan Hasenauer,A5086772275,J Hasenauer,initial,
2602,Ferruccio Pisanello,A5028454417,Ferruccio Pisanello,initial,
2603,Oliver Höhn,A5014623485,Oliver Höhn,initial,
2603,Oliver Höhn,A5019804388,O. Höhn,initial,
2603,Oliver Höhn,A5053475793,Oliver Höhn,initial,
2603,Oliver Höhn,A5077328295,Oliver Hohn,initial,
2603,Oliver Höhn,A5113862039,Oliver Höhn,initial,
2604,Lucia Caspani,A5022909078,Lucia Caspani,initial,
2604,Lucia Caspani,A5047600429,Lucia Caspani,initial,
2604,Lucia Caspani,A5065978844,L. Caspani,initial,
2605,Massimo Sartori,A5054660354,M. Sartori,ngram,0.6671590024040186
2606,Elena Del Corro,A5031033888,Elena del Corro García,initial,
2606,Elena Del Corro,A5038823248,Elena del Corro,initial,
2606,Elena Del Corro,A5050510271,Elena del Corro Garcia,initial,
2606,Elena Del Corro,A5085698743,E. del Corro,initial,
2607,Emmanuel Lhuillier,A5007561120,E. André Lhuillier,initial,
2607,Emmanuel Lhuillier,A5033874098,E. Lhuillier,initial,
2607,Emmanuel Lhuillier,A5036081515,Emmanuel Lhuillier,initial,
2607,Emmanuel Lhuillier,A5082169306,E. Lhuillier,initial,
2607,Emmanuel Lhuillier,A5108184588,Emmanuel Lhuillier,initial,
2608,Sadegh Soudjani,A5017334634,Sadegh Soudjani,initial,
2609,Marian Verhelst,A5012150553,Marian Verhelst,initial,
2609,Marian Verhelst,A5018739615,M. Verhelst,initial,
2609,Marian Verhelst,A5019004206,M. Verhelst-Voorhees,initial,
2609,Marian Verhelst,A5043190243,M. Verhelst,initial,
2609,Marian Verhelst,A5048487047,M. Verhelst,initial,
2609,Marian Verhelst,A5049396891,M. Verhelst,initial,
2609,Marian Verhelst,A5050795485,M. Verhelst,initial,
2609,Marian Verhelst,A5073606610,M. Verhelst,initial,
2609,Marian Verhelst,A5085205574,M. Verhelst,initial,
2609,Marian Verhelst,A5088353543,M Verhelst,initial,
2610,Nikolaos Bekiaris-Liberis,A5013926117,N Bekiaris,initial,
2610,Nikolaos Bekiaris-Liberis,A5020100534,Nikolaos Bekiaris‐Liberis,initial,
2610,Nikolaos Bekiaris-Liberis,A5039611526,N Liberis,initial,
2610,Nikolaos Bekiaris-Liberis,A5061411122,N. Bekiaris,initial,
2610,Nikolaos Bekiaris-Liberis,A5062951349,Nikolaos Bekiaris,initial,
2610,Nikolaos Bekiaris-Liberis,A5081290027,N. Bekiaris,initial,
2610,Nikolaos Bekiaris-Liberis,A5094402292,Nikolaos Bekiaris-Liberis Luis,initial,
2610,Nikolaos Bekiaris-Liberis,A5094493780,Nikolaos Bekiaris-Liberis Luis,initial,
2610,Nikolaos Bekiaris-Liberis,A5094500248,Nikolaos Bekiaris-Liberis Luis,initial,
2610,Nikolaos Bekiaris-Liberis,A5094507999,Nikolaos Bekiaris-Liberis Luis,initial,
2610,Nikolaos Bekiaris-Liberis,A5094560639,Nikolaos Bekiaris-Liberis Luis,initial,
2610,Nikolaos Bekiaris-Liberis,A5094562937,Nikolaos Bekiaris-Liberis Luis,initial,
2610,Nikolaos Bekiaris-Liberis,A5094569758,Nikolaos Bekiaris-Liberis Luis,initial,
2610,Nikolaos Bekiaris-Liberis,A5094943391,Nikolaos Bekiaris-Liberis Barria,initial,
2610,Nikolaos Bekiaris-Liberis,A5108535416,N. K. Bekiaris Liberis,initial,
2610,Nikolaos Bekiaris-Liberis,A5109554373,Nikolaos Bekiaris,initial,
2611,Klas Tybrandt,A5059108681,Klas Tybrandt,initial,
2612,Mathieu Mivelle,A5049374199,Mathieu Mivelle,initial,
2613,Oscar Versolato,A5063954694,O. O. Versolato,initial,
2613,Oscar Versolato,A5112746858,Oscar O. Versolato,initial,
2614,Kris Myny,A5044710002,Kris Myny,initial,
2614,Kris Myny,A5057122998,K MYNY,initial,
2614,Kris Myny,A5080217700,K Myny,initial,
2615,Konstantinos Pantzas,A5004781853,K. Pantzas,initial,
2615,Konstantinos Pantzas,A5012945354,K. Pantzas,initial,
2615,Konstantinos Pantzas,A5035146277,Konstantinos Pantzas,initial,
2615,Konstantinos Pantzas,A5041420847,K. Pantzas,initial,
2615,Konstantinos Pantzas,A5054465091,K. Pantzas,initial,
2615,Konstantinos Pantzas,A5070412560,K Pantzas,initial,
2615,Konstantinos Pantzas,A5076681900,K. Pantzas,initial,
2616,Nir Bar-Gill,A5062597341,N. Gill,ngram,0.6492650348861151
2616,Nir Bar-Gill,A5001151444,N. Bar,initial,
2616,Nir Bar-Gill,A5012691929,Nirjhar Bar,initial,
2616,Nir Bar-Gill,A5013918872,N. Bar,initial,
2616,Nir Bar-Gill,A5017924267,N. Bar-Gill,initial,
2616,Nir Bar-Gill,A5018874173,N. Bär,initial,
2616,Nir Bar-Gill,A5026599520,Nir Bar‐Gill,initial,
2616,Nir Bar-Gill,A5042892504,Nir Bar-Gill,initial,
2616,Nir Bar-Gill,A5053644298,N. Bar-Gill,initial,
2616,Nir Bar-Gill,A5059443181,Nir Bar,initial,
2616,Nir Bar-Gill,A5077278407,N. Bar-Gill,initial,
2616,Nir Bar-Gill,A5089240506,N. Bar,initial,
2616,Nir Bar-Gill,A5108637404,N Bar,initial,
2617,Christian Kirches,A5053623605,Christian Kirches,ngram+initial,0.9999999999999999
2618,Margarita Chli,A5055582765,Margarita Chli,initial,
2619,Sebastian Reineke,A5013879238,S Reineke,initial,
2619,Sebastian Reineke,A5024180183,Sebastian Reineke,initial,
2619,Sebastian Reineke,A5029345775,Sebastian Reineke,initial,
2619,Sebastian Reineke,A5051318513,S. Reineke,initial,
2619,Sebastian Reineke,A5105757909,Sebastian Reineke,initial,
2620,Carlos Alonso Ramos,A5023624041,C. Alonso-Ramos,ngram,0.8603126209145667
2620,Carlos Alonso Ramos,A5017286965,C. Alonso,ngram,0.7239220830966934
2621,Romain Peretti,A5008955240,R Peretti,initial,
2621,Romain Peretti,A5009393604,R Peretti,initial,
2621,Romain Peretti,A5033683211,Romain Peretti,initial,
2621,Romain Peretti,A5037600702,R. Peretti,initial,
2621,Romain Peretti,A5049093431,R. Peretti‐Renucci,initial,
2621,Romain Peretti,A5059624117,Romain Peretti,initial,
2621,Romain Peretti,A5069513673,R Peretti,initial,
2621,Romain Peretti,A5079376378,R. de Peretti,initial,
2621,Romain Peretti,A5082404418,R. C. Peretti,initial,
2621,Romain Peretti,A5085022056,R Peretti,initial,
2622,Stelios Timotheou,A5097536982,Stelios T. Andreacas,ngram,0.4448683727716317
2622,Stelios Timotheou,A5024136638,Stelios Timotheou,initial,
2623,Tal Ellenbogen,A5017278154,Tal D Ellenbogen,initial,
2623,Tal Ellenbogen,A5035789512,T Ellenbogen,initial,
2623,Tal Ellenbogen,A5064616932,Tal Ellenbogen,initial,
2623,Tal Ellenbogen,A5114615779,Tal D Ellenbogen,initial,
2624,Clara Mihaela Ionescu,A5010982398,A Ionescu,ngram,0.7219271789604301
2624,Clara Mihaela Ionescu,A5000616457,Clara IONESCU,initial,
2624,Clara Mihaela Ionescu,A5000822376,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5001294952,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5004573956,Clara M. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5008083317,C. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5012573725,C. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5018269177,C. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5024608398,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5028102862,C. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5033975765,C IONESCU,initial,
2624,Clara Mihaela Ionescu,A5039749754,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5049416856,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5061917931,C IONESCU,initial,
2624,Clara Mihaela Ionescu,A5073657892,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5075927296,C. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5076389492,C. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5084136330,C. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5085864877,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5089674057,C Ionescu,initial,
2624,Clara Mihaela Ionescu,A5102123382,C-M Ionescu,initial,
2624,Clara Mihaela Ionescu,A5113760256,Clara-M. Ionescu,initial,
2624,Clara Mihaela Ionescu,A5113990671,Clara M. Ionescu,initial,
2625,Caglar Elbuken,A5012353258,Çağlar Elbüken,initial,
2626,Elisa Vianello,A5002135085,E. Vianello,initial,
2626,Elisa Vianello,A5003211021,E. Vianello,initial,
2626,Elisa Vianello,A5009331106,Elisabetta Vianello,initial,
2626,Elisa Vianello,A5026339752,E. Vianello,initial,
2626,Elisa Vianello,A5026893005,E Vianello,initial,
2626,Elisa Vianello,A5032178482,E Vianello,initial,
2626,Elisa Vianello,A5042392914,E Vianello,initial,
2626,Elisa Vianello,A5046458712,Elisa Vianello,initial,
2626,Elisa Vianello,A5048781524,E. Vianello,initial,
2626,Elisa Vianello,A5049967921,E. Vianello,initial,
2626,Elisa Vianello,A5064086950,E. VIANELLO,initial,
2626,Elisa Vianello,A5064833033,E. Vianello,initial,
2626,Elisa Vianello,A5068894030,E. Vianello,initial,
2626,Elisa Vianello,A5069304570,E Vianello,initial,
2626,Elisa Vianello,A5075147858,E. Vianello,initial,
2626,Elisa Vianello,A5091286747,E. Vianello,initial,
2626,Elisa Vianello,A5102393715,E. Vianello,initial,
2626,Elisa Vianello,A5102867038,Elisa Vianello,initial,
2626,Elisa Vianello,A5104362610,E.A. Vianello,initial,
2627,Eitan Yaakobi,A5021586372,Eitan Yaakobi,initial,
2627,Eitan Yaakobi,A5102841218,Eitan Yaakobi,initial,
2628,Larysa Baraban,A5067493852,Larysa Baraban,initial,
2629,Francesco Negro,A5109586976,Francesco N. Moro,ngram,0.6266878686067068
2629,Francesco Negro,A5010005620,F. Dal Negro,initial,
2629,Francesco Negro,A5011269645,F. Negro,initial,
2629,Francesco Negro,A5012975411,F Negro,initial,
2629,Francesco Negro,A5013492476,Francesco Negro,initial,
2629,Francesco Negro,A5017036101,F E Negro,initial,
2629,Francesco Negro,A5025463916,F Negro,initial,
2629,Francesco Negro,A5026722725,Francesco Negro,initial,
2629,Francesco Negro,A5028041259,F Negro,initial,
2629,Francesco Negro,A5029543339,F. Negro,initial,
2629,Francesco Negro,A5031591562,Francesco Negro,initial,
2629,Francesco Negro,A5032001702,Francesco Negro,initial,
2629,Francesco Negro,A5033556622,F. Negro,initial,
2629,Francesco Negro,A5035675338,F. Negro,initial,
2629,Francesco Negro,A5049839883,F. Negro,initial,
2629,Francesco Negro,A5053740443,Francesco Negro,initial,
2629,Francesco Negro,A5058141738,F. Negro,initial,
2629,Francesco Negro,A5064672992,F Negro,initial,
2629,Francesco Negro,A5069387684,F de Toro Negro,initial,
2629,Francesco Negro,A5069544853,F. Negro,initial,
2629,Francesco Negro,A5070771324,F. Negro,initial,
2629,Francesco Negro,A5081714984,F. Negro,initial,
2629,Francesco Negro,A5096798197,Francesco Negro,initial,
2629,Francesco Negro,A5101183195,Francesco Negro,initial,
2629,Francesco Negro,A5102056897,Francesco Eugenio Negro,initial,
2629,Francesco Negro,A5103448083,Francesco Negro,initial,
2629,Francesco Negro,A5107118771,F. Negro,initial,
2629,Francesco Negro,A5109946892,F. Negro,initial,
2629,Francesco Negro,A5110013862,Francesco Negro,initial,
2629,Francesco Negro,A5110689178,F. Negro,initial,
2630,Daniel Brunner,A5016724747,D Brunner,ngram+initial,0.9266554052307041
2630,Daniel Brunner,A5039838170,D. Brunner,ngram+initial,0.9266554052307041
2630,Daniel Brunner,A5107361679,D. Brunner,ngram+initial,0.9266554052307041
2630,Daniel Brunner,A5000081751,D Brunner,initial,
2630,Daniel Brunner,A5001940045,D. Brunner,initial,
2630,Daniel Brunner,A5002959816,D Watkins-Brunner,initial,
2630,Daniel Brunner,A5004557181,D Brunner,initial,
2630,Daniel Brunner,A5005089121,D. Brunner,initial,
2630,Daniel Brunner,A5007395968,D. Brunner,initial,
2630,Daniel Brunner,A5007877210,Daniel Brunner,initial,
2630,Daniel Brunner,A5010105335,D. Brunner,initial,
2630,Daniel Brunner,A5010648009,D. Brunner,initial,
2630,Daniel Brunner,A5010673236,D. Brunner,initial,
2630,Daniel Brunner,A5014199484,Daniela Brunner,initial,
2630,Daniel Brunner,A5014800754,D Brunner,initial,
2630,Daniel Brunner,A5016713762,D.T. Brunner,initial,
2630,Daniel Brunner,A5016774226,D. Brunner,initial,
2630,Daniel Brunner,A5017967964,Daniel BRUNNER,initial,
2630,Daniel Brunner,A5018945600,D. Brunner,initial,
2630,Daniel Brunner,A5019438852,D. E. Brunner,initial,
2630,Daniel Brunner,A5019468402,D. Brunner,initial,
2630,Daniel Brunner,A5020395402,D Brunner,initial,
2630,Daniel Brunner,A5022415548,Daniela Brunner,initial,
2630,Daniel Brunner,A5022722524,D.T. Brunner,initial,
2630,Daniel Brunner,A5022806573,D.T. Brunner,initial,
2630,Daniel Brunner,A5023368224,D. Brunner,initial,
2630,Daniel Brunner,A5023942217,D. Brunner,initial,
2630,Daniel Brunner,A5030862506,D. Brunner,initial,
2630,Daniel Brunner,A5030953590,D. Brunner,initial,
2630,Daniel Brunner,A5032870481,D Brunner,initial,
2630,Daniel Brunner,A5032899326,D Brunner,initial,
2630,Daniel Brunner,A5033196373,D. Brunner,initial,
2630,Daniel Brunner,A5033826679,Daniel BRUNNER,initial,
2630,Daniel Brunner,A5036555746,D. Brunner,initial,
2630,Daniel Brunner,A5039285151,D. S. Brunner,initial,
2630,Daniel Brunner,A5040845824,D. Brunner,initial,
2630,Daniel Brunner,A5041407279,D. Brunner,initial,
2630,Daniel Brunner,A5042749285,D Brunner,initial,
2630,Daniel Brunner,A5043072313,D Brunner,initial,
2630,Daniel Brunner,A5049294819,D. Brunner,initial,
2630,Daniel Brunner,A5050695415,D. Brunner,initial,
2630,Daniel Brunner,A5052976698,Daniel T. Brunner,initial,
2630,Daniel Brunner,A5054254590,Dani Brunner,initial,
2630,Daniel Brunner,A5058315761,D. Brunner,initial,
2630,Daniel Brunner,A5059929090,D. Brunner,initial,
2630,Daniel Brunner,A5060962610,D Brunner Florian,initial,
2630,Daniel Brunner,A5062344896,Dan Brunner,initial,
2630,Daniel Brunner,A5063049991,D. Brunner,initial,
2630,Daniel Brunner,A5063774961,D. Brunner,initial,
2630,Daniel Brunner,A5066970722,D Brunner,initial,
2630,Daniel Brunner,A5067219460,D. Brunner,initial,
2630,Daniel Brunner,A5072330474,D. Brunner,initial,
2630,Daniel Brunner,A5072799480,D. Brunner,initial,
2630,Daniel Brunner,A5074004199,Daniel L. Brunner,initial,
2630,Daniel Brunner,A5074763621,Daniel P. Brunner,initial,
2630,Daniel Brunner,A5074899338,D.J. Brunner,initial,
2630,Daniel Brunner,A5074947485,Daniela Brunner-Di Pietro,initial,
2630,Daniel Brunner,A5079155231,D BRUNNER,initial,
2630,Daniel Brunner,A5082811638,D. Brunner,initial,
2630,Daniel Brunner,A5082886060,D. Brunner,initial,
2630,Daniel Brunner,A5082955596,D.T. Brunner,initial,
2630,Daniel Brunner,A5084366441,D. Brunner,initial,
2630,Daniel Brunner,A5087056510,D. Brunner,initial,
2630,Daniel Brunner,A5092879107,D Brunner,initial,
2630,Daniel Brunner,A5098626219,Daniel L. Brunner,initial,
2630,Daniel Brunner,A5098781413,D. Brunner A.Q. Kuang,initial,
2630,Daniel Brunner,A5098790987,Dan Brunner Adam Kuang,initial,
2630,Daniel Brunner,A5098790995,D. Brunner A.Q. Kuang,initial,
2630,Daniel Brunner,A5098791099,Dan Brunner Adam Kuang,initial,
2630,Daniel Brunner,A5098795853,D. Brunner I.C. Faust,initial,
2630,Daniel Brunner,A5098796537,Dan Brunner Adam Kuang,initial,
2630,Daniel Brunner,A5103507535,D.J. Brunner,initial,
2630,Daniel Brunner,A5103838406,Dan Brunner,initial,
2630,Daniel Brunner,A5104441447,D. Brunner,initial,
2630,Daniel Brunner,A5104636494,Daniel Brunner,initial,
2630,Daniel Brunner,A5105403546,D. Brunner,initial,
2630,Daniel Brunner,A5105487891,Daniel T. Brunner,initial,
2630,Daniel Brunner,A5105584215,D. Brunner,initial,
2630,Daniel Brunner,A5105632299,D. Brunner,initial,
2630,Daniel Brunner,A5105713413,D. Brunner,initial,
2630,Daniel Brunner,A5105758365,D Brunner,initial,
2630,Daniel Brunner,A5105787535,D. Brunner,initial,
2630,Daniel Brunner,A5106438401,D. Brunner,initial,
2630,Daniel Brunner,A5106438694,D. Brunner,initial,
2630,Daniel Brunner,A5106454796,D. Brunner,initial,
2630,Daniel Brunner,A5106825323,D. Brunner,initial,
2630,Daniel Brunner,A5107318285,D. Brunner,initial,
2630,Daniel Brunner,A5107332697,D. Brunner,initial,
2630,Daniel Brunner,A5107362266,D. Brunner,initial,
2630,Daniel Brunner,A5107933005,D. Brunner,initial,
2630,Daniel Brunner,A5108181705,Daniel Brunner,initial,
2630,Daniel Brunner,A5108588399,D. B. Brunner,initial,
2630,Daniel Brunner,A5109862557,D. Brunner,initial,
2630,Daniel Brunner,A5110445077,Daniel J. Brunner,initial,
2630,Daniel Brunner,A5112129696,D. Brunner,initial,
2630,Daniel Brunner,A5113105913,D. Brunner,initial,
2630,Daniel Brunner,A5113210464,D. Brunner,initial,
2631,Themistoklis Charalambous,A5033424977,S Charalambou,ngram,0.5642065657004948
2631,Themistoklis Charalambous,A5000676115,Themistoklis Charalambous,initial,
2631,Themistoklis Charalambous,A5009074721,T. Charalambous,initial,
2631,Themistoklis Charalambous,A5055721954,T. Charalambous,initial,
2632,Fei Ding,A5113371339,Fei Ding,ngram,0.9999999999999998
2632,Fei Ding,A5015767032,Fei-Fei Ding,ngram,0.9584632292036357
2633,Maria Tenje,A5000479314,Maria Tenje,initial,
2634,David Marpaung,A5038676961,David Brain Kasidy Marpaung,initial,
2634,David Marpaung,A5043082299,D B Marpaung,initial,
2634,David Marpaung,A5051064310,David Septian Sumanto Marpaung,initial,
2634,David Marpaung,A5053283869,D Marpaung,initial,
2634,David Marpaung,A5057021040,David Marpaung,initial,
2634,David Marpaung,A5057792954,Davidson Marpaung,initial,
2634,David Marpaung,A5068105882,David Ss Marpaung,initial,
2634,David Marpaung,A5080732349,David Kristopani Marpaung,initial,
2634,David Marpaung,A5094254731,David Suriadi Marpaung,initial,
2634,David Marpaung,A5098886160,D N Marpaung,initial,
2635,Michail Matthaiou,A5035876091,Michail Matthaiou,initial,
2636,Kristof Cools,A5001461967,Kristof Cools,initial,
2636,Kristof Cools,A5017204368,K. Cools,initial,
2636,Kristof Cools,A5033447881,K Cools,initial,
2636,Kristof Cools,A5039749018,K Cools,initial,
2636,Kristof Cools,A5077504915,K.S. Cools,initial,
2636,Kristof Cools,A5078957215,Kristof Cools,initial,
2636,Kristof Cools,A5084466690,K. Cools,initial,
2636,Kristof Cools,A5091180006,K. Cools,initial,
2636,Kristof Cools,A5108376164,K. Cools,initial,
2637,Yonina Eldar,A5005913897,Yonina C. Eldar,initial,
2637,Yonina Eldar,A5039013572,Y. Eldar,initial,
2637,Yonina Eldar,A5042893731,Yonina. C. Eldar,initial,
2637,Yonina Eldar,A5048639660,Y. Eldar,initial,
2637,Yonina Eldar,A5059575517,Y.C. Eldar,initial,
2637,Yonina Eldar,A5098566478,Yonina Eldar,initial,
2637,Yonina Eldar,A5109257227,Yonina C. Eldar,initial,
2638,Marti Duocastella Sola,A5052313108,Martí Duocastella,initial,
2638,Marti Duocastella Sola,A5085124177,Martí Duocastella Solà,initial,
2639,Padraig Cantillon-Murphy,A5001335646,Pádraig Cantillon‐Murphy,initial,
2639,Padraig Cantillon-Murphy,A5054755737,Padraig Cantillon Murphy,initial,
2639,Padraig Cantillon-Murphy,A5061106964,P. Cantillon,initial,
2639,Padraig Cantillon-Murphy,A5061348672,P. Cantillon,initial,
2639,Padraig Cantillon-Murphy,A5074795800,P Cantillon,initial,
2640,Barbara Mazzolai,A5043096399,B Mazzolai,initial,
2640,Barbara Mazzolai,A5078241160,Barbara Mazzolai,initial,
2640,Barbara Mazzolai,A5087682646,Barbara Mazzolai,initial,
2641,Yao-Hong Liu,A5030349283,Yao Hong,ngram,0.9212508432514271
2641,Yao-Hong Liu,A5049471352,YAO Hong,ngram,0.9212508432514271
2641,Yao-Hong Liu,A5080183448,Yao Hong,ngram,0.9212508432514271
2641,Yao-Hong Liu,A5112318708,Yao Hong,ngram,0.9212508432514271
2641,Yao-Hong Liu,A5083549758,Yao Liu,ngram,0.9110351848315983
2641,Yao-Hong Liu,A5100463075,Yao Liu,ngram,0.9110351848315983
2641,Yao-Hong Liu,A5101648574,Yao Liu,ngram,0.9110351848315983
2642,Nikolay Akopian,A5096660995,Nikolay A. Chyzh,ngram,0.5669788190548224
2642,Nikolay Akopian,A5077619200,Nikolay A. Zhalnin,ngram,0.5349352208181516
2642,Nikolay Akopian,A5063090651,Nikolay A. Karpunin,ngram,0.5246436329959043
2642,Nikolay Akopian,A5082486493,Nikolay A Stoynov,ngram,0.48748460803541815
2642,Nikolay Akopian,A5087022411,Nikolay A. Kachin,ngram,0.4756435546723399
2642,Nikolay Akopian,A5029569348,N E Akopian,initial,
2642,Nikolay Akopian,A5042710959,N R Akopian,initial,
2642,Nikolay Akopian,A5077226118,N S Akopian,initial,
2642,Nikolay Akopian,A5080591473,N. B. Ter-Akopian,initial,
2642,Nikolay Akopian,A5083583045,N. S. Akopian,initial,
